id	taxonomy	Kingdom	Phylum	W	clr
ca6c2b3b469c08212142e8821c65882a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1848	273.8070581336743
ca7191bf75d59ceb3dc8c6351ffee791	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1778	121.4650400107326
ca80be2904fd59acad6ec173e9a2444b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2013	192.99214352308692
ca925f8cea2e820f1a76b8b4f4929d0c	Bacteria;Parcubacteria	Bacteria	Parcubacteria	1961	127.20443852058406
ca998d3974a5053649f360cd5a998c4d	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1774	1283.2201919189454
caa68010e3e574c4f1069b0ea4e6437e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1765	175.1619903973463
cab1fd338d5bde59107b37c9fb5bc424	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1873	986.5598307073094
caf8e49ffe1f4fb7e13ac8e3cfcbc6c0	Bacteria;Actinobacteria	Bacteria	Actinobacteria	90	4.280398904816521
cafa8b61b1350ad69f557a8e5a27bb6b	Bacteria;Chloroflexi	Bacteria	Chloroflexi	2275	72.27494540838039
cb01c6c655ae0fe2184011ac2883aaa1	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1887	827.9859996891499
cb0ccbcf7f4279041deb7ff3c3aa0aa5	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2309	3459.784729765495
cb154d17d243f197a2d214edab58d466	Bacteria;Proteobacteria	Bacteria	Proteobacteria	7	4.119040667022152
cb16e852847785239a4de5fcd3b3af02	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2018	276.7591140028143
cb247cb33b65bb6827ca3088b046fc9d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2025	229.4686364576474
cb5a070bc7ac3e4063096c160fb86c92	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2106	906.7202716665292
cb5aec9697d67af8a30382bc2dae0a33	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1997	367.79732032272886
cb5b9907447a49154182dee3ea78d16e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1692	75.33964397631816
cb5ca9ea57b4297619b4459a0347252f	Bacteria;Proteobacteria	Bacteria	Proteobacteria	10	9.298996001342822
cb62c315c3bcf5b7413978bbbfce1296	Bacteria;Proteobacteria	Bacteria	Proteobacteria	168	16.723488405918044
cb7417898e26dc23903ed96497486210	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2370	123.04275018762122
cc22c33ccd06db3bbebf00a43e7e697f	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1762	118.98587660118218
cc2d00709262a1ad0b9dab66b6d8654f	Bacteria;Actinobacteria	Bacteria	Actinobacteria	90	1.605507257336808
cc2fbdfd0aebc1611aee1db32c39bd90	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1181	17.5642278169474
cc4fa9a30fb72ffe2170c798191b1aba	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1938	1308.5526195426214
cc60312357314937af544b9333c06feb	Bacteria;Actinobacteria	Bacteria	Actinobacteria	0	1.3114785581570363
cc63a75851b8c19c41038012fcab77a2	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2234	1443.847690425566
cc67fd6eead1b6cceabd3237fe6c0f54	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1931	149.78525970640212
cc7257e130ecba99063e41685c252180	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2600	243.4891405183468
cc761daf51f27c423da57f3f1f0ff5cc	Bacteria;Proteobacteria	Bacteria	Proteobacteria	30	10.951671554738944
cc8f41d43249f17c033376ff4e318145	Archaea;Woesearchaeota	Archaea	Woesearchaeota	2305	234.45642457485368
cc90029d142f903d6d2f47eeca3b75f9	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1914	692.2185825975747
cca19678c3a9f58fa0be4db8fbaafaef	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1873	988.2862582942918
ccb704979e2f0f23e17a2a4f84452edb	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2122	31.723058712019487
ccbbe28eaf8bdeb13636468150681356	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1797	250.07799642268037
ccd0088d597cc9932adb82e4c2d0fbae	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1982	92.91343460435344
ccdb45a55543bc05134debc67d2b8ae7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2284	382.3871408166451
cd05efc231f79f4d0a9ef9bcc7c2e3bd	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1644	1240.4473634624844
cd4480f07dbac64c1447b3d4d4aff768	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1920	2722.58018111152
cd58a8379f5bc9097c1b01021daa6c62	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2486	4209.63892253525
cd5cfe13f7709683059994e9132b5434	Bacteria;Armatimonadetes	Bacteria	Armatimonadetes	1791	132.63248944645989
cd80d0d83c5876e103ea0f5d55fe2b54	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1646	377.615524259263
cd87b2b5d8e5d0c9be32fbb834406083	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1868	779.5437921449218
cd93017c92a76a9ce9abbee5f54f88bb	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2372	1460.7653721762042
cd98bebc7cd29d008813bd847394c1f2	Bacteria;Acidobacteria	Bacteria	Acidobacteria	70	5.47655704999799
cd9c6b8a6e7c4c3bbfed9063b7496da8	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1705	83.13204422982587
cdd4f3aa398b5d25f0efc6bd612d10bb	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1966	383.1414635589903
cde1cb82b424074a9cd5b62de8cee0d6	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1921	231.06720966131775
cdf9715bafc27181fa3dffe406a544b6	Bacteria;candidate_division_WPS-1	Bacteria	candidate_division_WPS-1	1915	2402.3686170991978
ce0344ff7d5d917934ed67afd7533465	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1720	102.54175385116028
ce06b523222118c67fe8f1f650d4d24b	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2312	2226.2591590913107
ce08a564d61264a84165fed870d4745b	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1973	259.28259419975393
ce12169a8898eafec77de843ef62f37a	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1696	2789.5690240044623
ce1513ef19d7ff39fc5f17285fbdc572	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1951	4704.704639520682
ce2531353e31303bec5129bb990bf01f	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1751	405.68006025758274
ce3110731e628641298e8682b8fe8a2b	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	155	19.984267524115392
ce63ae5ff8e285a1d97f84772d6344f2	Bacteria;Proteobacteria	Bacteria	Proteobacteria	4	1.8068002985800928
ce642208dc19c153299d65fe58198902	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	7	1.0382708938570062
ce88479c67c424bd1b2d977d099ce325	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2366	378.0709085603508
cea7cb895e7a2b5146a013ed6552cb5b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2506	1067.308132614145
cefe863d5c328387f67975acbea353d6	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1671	1484.8016829458213
cf0264f8bf08909e4d8b19dd18309471	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1798	628.4808393334903
cf323d35d80216d199463c57acb17dee	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1742	1112.0727842017652
cf3d87d58ed2a5f0925e1c9b2aa5eab2	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1985	720.2729607753846
cf42b637dee1ed585fccca9b967cbd35	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1770	90.22242612612357
cf8d4d1989a7d6d77b7b2f94647cc4cc	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1906	2410.466403291643
cfabef06aeae18c29723997ceff924b9	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2198	2385.622919135706
cfcd66c1310f85d586280b6dbd829635	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2676	21232.68294295923
cff104eb522cbbaaaf2669069c5f944b	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1881	607.0792846411592
d0216edbdb07ec2b2d8becf26467a165	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1758	132.35961335495983
d032ceba7a4847c13ec89cffadb531a6	Bacteria;Firmicutes	Bacteria	Firmicutes	1413	54.75167340527008
d039c7965ba3b0c0d787496636a9f468	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1769	1496.5966107393417
d0493ca1a9ccbd7af21a0a08a1a98a1f	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1804	270.8491725159145
d087351e5763d002026c7e5dff816bd9	Archaea;Woesearchaeota	Archaea	Woesearchaeota	2261	81.52942306366495
d0b17a16e67d45738d1330f17179e1e6	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1924	1694.6600769985462
d0b759748f21799300ab6edc1d2d1aa1	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1909	386.16535892602474
d0b9c330738973d81ad218cf04665972	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1966	1755.7327270368924
d0c8bf44946dc8315c6b9629eb472477	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1878	310.9457299750292
d0cab961cbc76cfc720bab11c74ec177	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2051	1767.9327948366258
d0cb8699ddab7bf39ce0c6817824b321	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1815	232.88648452947348
d0d01f184ba44a78ee32685550c425fa	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1544	164.90773228196133
d0dad971506647d25b7ec3c857964526	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1475	25.992546348574496
d0f01662dce2f1c98151e1f3e9dccde0	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1884	680.7512195262809
d10c72b287f6e198757f9d267625d1ed	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1064	23.245833546356305
d124108587d5c8b804e4fc488e75dbde	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2094	2548.9015102015733
d15bc449222795a9ff230013aa633686	Bacteria;Proteobacteria	Bacteria	Proteobacteria	0	3.736686102329901
d15bd1dcb9de71d7452648673a59f5b8	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2	3.926683639344208
d19e83a3fe31e4e73be63d33b218d78c	Bacteria;candidate_division_WPS-1	Bacteria	candidate_division_WPS-1	1752	110.42311405986248
d20b46e3c9d79a8e49a48f112fc03d4f	Bacteria;Firmicutes	Bacteria	Firmicutes	1594	125.18970646275444
d2146f2980da1ba0b5927b204b2c9095	Bacteria;Proteobacteria	Bacteria	Proteobacteria	29	2.9499272357821456
d241d6109cf25ac144ba599a1f42250b	Bacteria;Firmicutes	Bacteria	Firmicutes	292	5.253647180947991
d26d88351d5847feac8d9a7e19e499ca	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1973	2023.236659097418
d27659e1a3f5b5bb0ba2b18109d5f549	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1630	752.7127306923893
d28d677ecdc6132b0c9b2b1221e58cc2	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1701	1920.1757585016817
d2cac0887e98635536052f4895abe926	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2201	1700.597218852727
d3150e6b8394a1d01fe87f2bb1fba050	Bacteria;Firmicutes	Bacteria	Firmicutes	1711	52.45715624083523
d3290eebd7e0eec85e3d55fe11fad6c4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2111	3312.0252687829716
d32e579b3ae7b2aae8d5bf9f027c29af	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2350	73.57687202756169
d33af15f6c4dee3f4d9f49981f7e038c	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1553	231.65340338851175
d347e74131de3d1e6b2c05814122ea12	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2315	3065.861123153631
d34ff40b38ff6739a562806821799c07	Bacteria;Armatimonadetes	Bacteria	Armatimonadetes	1941	176.05226330879125
d3530350480a2196e24a004fa0027558	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2112	489.55496472213594
d36496d4b2d8dda53963b915ee882fa7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2317	134.12572888131234
d36957a0d3172d2e5612266f417bbed6	Bacteria;Proteobacteria	Bacteria	Proteobacteria	16	4.265986289148461
d3a2a68890a13ee7030cf1500f9dc978	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1885	426.73204549150626
d3ab996ef26d00a79f15df7a72b49917	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1965	1094.755243665868
d3b3be305047d5f15ae23ce7a43bfc82	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2468	3579.5034404277785
d3cf5dc50b8ef513e119500ebffc2041	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1658	652.1794913470058
d3eae8b3140f25b44be640472590e814	Bacteria;Proteobacteria	Bacteria	Proteobacteria	920	9.543483108349164
d3edafb6c4d313764312cb7ce0d791d9	Bacteria;Planctomycetes	Bacteria	Planctomycetes	2115	4020.79989092983
d40634df61c06d4599cf8ed508a8f210	Bacteria;Planctomycetes	Bacteria	Planctomycetes	2014	576.4858072230892
d419ab428f5f9b349e39804ac61ab8ec	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1765	1538.1707112624565
d42634df29d73abdc025739dc8c357c8	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1704	586.3566982760956
d46765c55b861a8eafe1d194a8fc7cea	Bacteria;Proteobacteria	Bacteria	Proteobacteria	0	0.7518327304070074
d46e2205f0c6ecf67b51f83d111c509c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2355	6311.714022586321
d47974c2da911e3b5fb7b86c996ea708	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2166	1001.4245819589656
d47d8079ce4160fc003bde985b2fba98	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	66	9.029048589545136
d48c719711aecb5919db2cd50c2e24cb	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2186	627.8448937170011
d4ac52175db92cc68cc448ad96b47159	Bacteria;Proteobacteria	Bacteria	Proteobacteria	0	0.4475840909487281
d4b95458518ba9e5a32f76c52f622089	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1827	299.92113401071714
d4f1d71b5f321c0ddfe0c4dcdc96ea6e	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2059	989.0246070189582
d4f955832d56885ddfa8f249f335bfe7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2128	845.5079874267986
d504c644c39bd9d8ba5ad8c5cc2b84e3	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1636	72.54226218511633
d50f18f4c668202cb6ab3331b783eb1b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1837	296.85787386827263
d5376de501e61558b2ca198c335ff2f1	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1490	61.92515852100485
d550d7197de30f1105f9762155e60437	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1744	70.30757221912212
d55b746931615d32486fcc636c4d9c11	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1838	405.70087297098894
d5660ec1f7d37755a1aa106beb82e423	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1997	374.6352214518753
d5663d59acadfc370f7a51366e0160f1	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2323	7138.829006702888
d5ba1ce7a93877eaa4a1b1142b93a9d6	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1852	558.4477520867389
d6122a0717877cf7fa6bac67db2742b8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2360	4298.750274971288
d61ba5f34d91058bc597476085232b81	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1838	339.5790412651845
d6253b3ea88365b3ce23481e924319aa	Bacteria;Hydrogenedentes	Bacteria	Hydrogenedentes	1698	293.80511412944696
d65a391926c331c58d1b47d7e36bac67	Bacteria;Proteobacteria	Bacteria	Proteobacteria	579	16.181092715893307
d662d41c478094e4a8f701d57e0564d4	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	12	11.199764280926257
d666dd55f5e8dde91c6901e60e9763a4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2370	1288.5182778188469
d6e10f175599e6d4ba9ca546cb0a048e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2044	720.8179388872579
d6e7efa3fe0cb4d9d5c892532c6c5696	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1639	384.8344711666504
d6ea713b57d0eb50f7e7f692630aebd0	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	941	12.433604183457504
d6f7959d85d91e6889fa46c675650463	Bacteria;Proteobacteria	Bacteria	Proteobacteria	596	13.684944854630013
d72d042711dbdcf31d1af5868b0966e2	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2112	5354.941109370414
d746846bcfa10d5c6a762d5ee4d6c876	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2326	6503.694319828232
d75b68408fc6ab8b1030687c96b1429a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2055	463.147314484599
d7b58814b0e14fb99e9d6fc13419fbdf	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2002	3324.049340337086
d80de89804f1b657b26fd2220b9dadbe	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1827	399.2021452940398
d80ff47ed2e00c6ed526c3eb2d176900	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1639	227.53120752237473
d8118d9e071d6408e3546c0ee47251e8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1920	3112.8921961065253
d8147479a31fc5a28e4f606c34ce2627	Bacteria;Firmicutes	Bacteria	Firmicutes	9	0.8584725736674269
d816aec467e4be9799bdc3b1fddb9058	Bacteria;Proteobacteria	Bacteria	Proteobacteria	9	5.6407189822353745
d829bee4984f82ffc2453212157caf96	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2433	556.2159057755023
d82ced0e971c88f030f875fe518b3812	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1629	384.2932804616515
d88abff2ed5af388abe3bd71809f70e1	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2358	1600.5576020197088
d892d40bc79d0c356bd2886ce8d120ee	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1869	673.2434680887101
d8a60bf7621dd59dc59f19a8894129c9	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2517	475.49327338073454
d8fcbd135a0870e607b56512eef35bc4	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2111	799.2315178416547
d8fea75b8e3c90165d591cc381aee025	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1528	178.79135383372682
d907ee78338937173c978029ced28fbe	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1935	186.48872321039
d90bf2358037e486aa671605bb36a4e8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1996	237.6590513494716
d9179a10f3d5a4b3950e5fbe8e5d5b24	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1810	353.98041166071914
d91d91ddd239d382e64507aae73eba4b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	6	11.388900079844683
d99a0b2472cd7caecdd8d63ac9cb3fdf	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1525	32.322697678129416
d9d05a927fc0a735f06ef81cc4a86706	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1702	1580.5438199066723
da13eb51a23731d1542076afd2a4882d	Bacteria;Firmicutes	Bacteria	Firmicutes	2310	66.10967506261078
da1a9bf3bb56de8507b46d6663f3b553	Bacteria;Chloroflexi	Bacteria	Chloroflexi	2151	1463.1841146920924
da21d9bd33f2b50671c80900c413b1f5	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2297	2431.8324584742313
da325dc07a4cf2f20dd91e43219a8c03	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1473	132.56208330882976
da3b6f69c7ca1d516bf65724e7e928cf	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1589	431.662376859368
da6553934606f42debe37249483d4412	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1786	183.25750888529652
da7796a3b17d6012dacdb213d5b29a71	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2210	8351.934555256435
da8d956ba3a63e19735c5c55ceaa06f3	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2316	119.1651209780686
da93a54774705970b4a024d84aef8c84	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1401	29.580820241209313
da9ec3620170964b596c23faef1f61da	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1966	293.6490663793179
daa07d985a5c9f9a2900be456842474a	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1734	75.0784216031374
daa8f53752e7cffe28b61aa22931cd66	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1764	55.353023474714234
daae3699c460e7d41ec585f2d1241c4f	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1878	415.9220147546827
dab0b85cfe265ed00be38636437b15bf	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1521	225.86889124848904
dab1160ee7a4ecf9945086ff09f99528	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2405	2885.1560359638256
dabf5f74dc66e9b0e514814dccdbe9bd	Archaea;Pacearchaeota	Archaea	Pacearchaeota	2148	36.510420580964805
dadd2e6a84a5313e6ff2aa9add4a9eb0	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1696	91.75169242492473
daefb686252f55cc4d7c0363a44ca529	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1616	405.7278079650635
dafff827c4e7363d9e2e0f3f581e8580	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1520	71.36849846392663
db2d780508914af45db0dc16cfc5571b	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1465	50.73139156897449
db31de9891d9e29f0e891aa5211a4316	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1571	303.02065136857465
db486780e153709791665d06414a30d4	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	1837	120.92774744498588
dba682409a748b26ce327b1b112550e9	Bacteria;Acidobacteria	Bacteria	Acidobacteria	26	6.777164624365558
dbb7cb9224b84c7b0a09473ed0ada68b	Bacteria;Ignavibacteriae	Bacteria	Ignavibacteriae	1730	707.4896158490935
dbdecdabf876e36044651d05b498ce10	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1513	178.11509739193
dbdf2bcf79be268ab72bcaebeb27b4c3	Bacteria;Actinobacteria	Bacteria	Actinobacteria	2103	337.3144083675355
dbe9c1a17d034dc956466d330b31888c	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2586	9993.56532236009
dc2754c489f071a398ecb501b2fbe561	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2602	11618.84055786401
dc30d5b2e071e0aecab022a6fdc983ff	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1487	152.74016427266972
dc3335ef3308ec570f453e4c01a22f2c	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1137	18.510718043542926
dc38d34fbcfbd51b821d47d5b1bed45c	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1602	391.555639948259
dc44a88a9e09760406765da06826cd7c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2390	130.29512327285536
dc551d78420cec0770c384ba64afb5c2	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1904	672.5330806967452
dcc2d1a17831c42b816e586b5688715b	Bacteria;Firmicutes	Bacteria	Firmicutes	1471	74.44452752949853
dcece32e6721f47a5d0849ec92f722a4	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1951	1123.6706849177306
dd01c5e5904aa112d95ba6b2ccf5093b	Bacteria;Acidobacteria	Bacteria	Acidobacteria	91	14.197047051043128
dd05aec24712c76fa5e19e7a0c551f09	Bacteria;Firmicutes	Bacteria	Firmicutes	1737	68.17120674078465
dd0ba3e8c455dee0619deec2345e6c3d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2315	7153.957356127933
dd339af611a6fc5c3e50736dc99763ed	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1459	32.69234345370172
dd4a00ba5fdc170d3da22bf724a020d8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1539	190.64817219448767
dd5c07f3d8913531e58e8dc843af735e	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2325	581.0873018497912
dd69fe384f5f4a87c4e1202bb7938213	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2124	999.0840228722228
dd8229814f2d127e61ac92c5d275db8b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	0	2.8662841606963374
dd836f10a84a311aec7b27d57a22239f	Bacteria;Actinobacteria	Bacteria	Actinobacteria	50	8.005569677789058
dd913751f11ac8bd5c85e3d6f7b26b35	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1753	188.21211413843844
ddacd86ed74e3b49b7121f602b5e12e0	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1475	120.20148752529695
ddc23fadd37ac930126b4bb17f5b34fb	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2050	1899.2610421012373
ddcc20fc60ff84b4e1b67934b3a00546	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2089	2867.282622293142
ddfd49f939f92958b1ec816741055348	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2337	111.8927936998744
de31bb03f3d7398695aa04e993a77e12	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2199	6551.210031274509
de4a682fff38f453f692bd9a4ae5fe77	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1977	467.25990108882183
de4d7cb90a6900cca0419e0989b18afc	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2139	868.877456106571
de4fb5f27f3279ca75cdbd5ce5fdf150	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1391	26.17190657559939
de80a8222919433bab0efa757e3de392	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2087	2934.1006672949925
de8c371165f36ca63069e5522fe91047	Bacteria;Parcubacteria	Bacteria	Parcubacteria	2105	3342.153305272436
de994266986d0ab3e22c7979a250498a	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1819	338.86995305556053
de9c756571fe038c3b382b9170e4ce6e	Bacteria;Ignavibacteriae	Bacteria	Ignavibacteriae	1467	104.81242900993652
dec5a991aaacce4f1951ce8f304b229e	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1757	145.00375890972066
dee5e1354d73b6b7b1b1e3903fb42d48	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1946	295.0874572768086
defa9751edf7ef65863a551c0081ad3f	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2053	516.8288564930585
df3f746f2aba9a4220dc40c7762b7359	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1633	758.2019082671497
df5d01e69e7e85939734e63b759ac8d7	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1917	1311.8272340506303
df71de0e92459aa808364311135bb8fc	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1947	787.0075217285151
df8f253217b3c2e688d4f24952f42f03	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1785	3479.379223983145
