gene_set	rank	running_es	member	metric
HALLMARK_TNFA_SIGNALING_VIA_NFKB	656	-0.574605	false	-1.4839
HALLMARK_TNFA_SIGNALING_VIA_NFKB	657	-0.562468	true	-1.4846
HALLMARK_TNFA_SIGNALING_VIA_NFKB	658	-0.563866	false	-1.5006
HALLMARK_TNFA_SIGNALING_VIA_NFKB	659	-0.565265	false	-1.5069
HALLMARK_TNFA_SIGNALING_VIA_NFKB	660	-0.566664	false	-1.5136
HALLMARK_TNFA_SIGNALING_VIA_NFKB	661	-0.568062	false	-1.5229
HALLMARK_TNFA_SIGNALING_VIA_NFKB	662	-0.569461	false	-1.5247
HALLMARK_TNFA_SIGNALING_VIA_NFKB	663	-0.570859	false	-1.5438
HALLMARK_TNFA_SIGNALING_VIA_NFKB	664	-0.572258	false	-1.5594
HALLMARK_TNFA_SIGNALING_VIA_NFKB	665	-0.5595	true	-1.5606
HALLMARK_TNFA_SIGNALING_VIA_NFKB	666	-0.560898	false	-1.5767
HALLMARK_TNFA_SIGNALING_VIA_NFKB	667	-0.562297	false	-1.6026
HALLMARK_TNFA_SIGNALING_VIA_NFKB	668	-0.549188	true	-1.6035
HALLMARK_TNFA_SIGNALING_VIA_NFKB	669	-0.536064	true	-1.6053
HALLMARK_TNFA_SIGNALING_VIA_NFKB	670	-0.537463	false	-1.6161
HALLMARK_TNFA_SIGNALING_VIA_NFKB	671	-0.538861	false	-1.6239
HALLMARK_TNFA_SIGNALING_VIA_NFKB	672	-0.54026	false	-1.6421
HALLMARK_TNFA_SIGNALING_VIA_NFKB	673	-0.526778	true	-1.649
HALLMARK_TNFA_SIGNALING_VIA_NFKB	674	-0.528177	false	-1.6519
HALLMARK_TNFA_SIGNALING_VIA_NFKB	675	-0.529576	false	-1.6587
HALLMARK_TNFA_SIGNALING_VIA_NFKB	676	-0.515981	true	-1.6628
HALLMARK_TNFA_SIGNALING_VIA_NFKB	677	-0.51738	false	-1.6728
HALLMARK_TNFA_SIGNALING_VIA_NFKB	678	-0.518779	false	-1.6932
HALLMARK_TNFA_SIGNALING_VIA_NFKB	679	-0.520177	false	-1.698
HALLMARK_TNFA_SIGNALING_VIA_NFKB	680	-0.521576	false	-1.7064
HALLMARK_TNFA_SIGNALING_VIA_NFKB	681	-0.522974	false	-1.7117
HALLMARK_TNFA_SIGNALING_VIA_NFKB	682	-0.524373	false	-1.7133
HALLMARK_TNFA_SIGNALING_VIA_NFKB	683	-0.525772	false	-1.7147
HALLMARK_TNFA_SIGNALING_VIA_NFKB	684	-0.511746	true	-1.7156
HALLMARK_TNFA_SIGNALING_VIA_NFKB	685	-0.513145	false	-1.7212
HALLMARK_TNFA_SIGNALING_VIA_NFKB	686	-0.498887	true	-1.744
HALLMARK_TNFA_SIGNALING_VIA_NFKB	687	-0.500285	false	-1.7485
HALLMARK_TNFA_SIGNALING_VIA_NFKB	688	-0.485909	true	-1.7585
HALLMARK_TNFA_SIGNALING_VIA_NFKB	689	-0.47149	true	-1.7637
HALLMARK_TNFA_SIGNALING_VIA_NFKB	690	-0.472889	false	-1.7669
HALLMARK_TNFA_SIGNALING_VIA_NFKB	691	-0.474288	false	-1.7763
HALLMARK_TNFA_SIGNALING_VIA_NFKB	692	-0.475686	false	-1.8008
HALLMARK_TNFA_SIGNALING_VIA_NFKB	693	-0.460849	true	-1.8149
HALLMARK_TNFA_SIGNALING_VIA_NFKB	694	-0.462247	false	-1.8315
HALLMARK_TNFA_SIGNALING_VIA_NFKB	695	-0.463646	false	-1.8374
HALLMARK_TNFA_SIGNALING_VIA_NFKB	696	-0.465044	false	-1.8398
HALLMARK_TNFA_SIGNALING_VIA_NFKB	697	-0.466443	false	-1.8492
HALLMARK_TNFA_SIGNALING_VIA_NFKB	698	-0.467842	false	-1.8706
HALLMARK_TNFA_SIGNALING_VIA_NFKB	699	-0.452468	true	-1.8805
HALLMARK_TNFA_SIGNALING_VIA_NFKB	700	-0.437026	true	-1.8888
HALLMARK_TNFA_SIGNALING_VIA_NFKB	701	-0.421458	true	-1.9043
HALLMARK_TNFA_SIGNALING_VIA_NFKB	702	-0.422856	false	-1.9127
HALLMARK_TNFA_SIGNALING_VIA_NFKB	703	-0.424255	false	-1.9144
HALLMARK_TNFA_SIGNALING_VIA_NFKB	704	-0.40853	true	-1.9235
HALLMARK_TNFA_SIGNALING_VIA_NFKB	705	-0.409928	false	-1.9346
HALLMARK_TNFA_SIGNALING_VIA_NFKB	706	-0.411327	false	-1.959
HALLMARK_TNFA_SIGNALING_VIA_NFKB	707	-0.412726	false	-1.9649
HALLMARK_TNFA_SIGNALING_VIA_NFKB	708	-0.414124	false	-1.9725
HALLMARK_TNFA_SIGNALING_VIA_NFKB	709	-0.415523	false	-1.9815
HALLMARK_TNFA_SIGNALING_VIA_NFKB	710	-0.399247	true	-1.9909
HALLMARK_TNFA_SIGNALING_VIA_NFKB	711	-0.400645	false	-1.9961
HALLMARK_TNFA_SIGNALING_VIA_NFKB	712	-0.384314	true	-1.9977
HALLMARK_TNFA_SIGNALING_VIA_NFKB	713	-0.385712	false	-2.0156
HALLMARK_TNFA_SIGNALING_VIA_NFKB	714	-0.369186	true	-2.0215
HALLMARK_TNFA_SIGNALING_VIA_NFKB	715	-0.370584	false	-2.0552
HALLMARK_TNFA_SIGNALING_VIA_NFKB	716	-0.371983	false	-2.0694
HALLMARK_TNFA_SIGNALING_VIA_NFKB	717	-0.373381	false	-2.0711
HALLMARK_TNFA_SIGNALING_VIA_NFKB	718	-0.37478	false	-2.0825
HALLMARK_TNFA_SIGNALING_VIA_NFKB	719	-0.376179	false	-2.0857
HALLMARK_TNFA_SIGNALING_VIA_NFKB	720	-0.377577	false	-2.0887
HALLMARK_TNFA_SIGNALING_VIA_NFKB	721	-0.360391	true	-2.1022
HALLMARK_TNFA_SIGNALING_VIA_NFKB	722	-0.36179	false	-2.1033
HALLMARK_TNFA_SIGNALING_VIA_NFKB	723	-0.363188	false	-2.1224
HALLMARK_TNFA_SIGNALING_VIA_NFKB	724	-0.345824	true	-2.124
HALLMARK_TNFA_SIGNALING_VIA_NFKB	725	-0.347222	false	-2.1338
HALLMARK_TNFA_SIGNALING_VIA_NFKB	726	-0.348621	false	-2.1409
HALLMARK_TNFA_SIGNALING_VIA_NFKB	727	-0.350019	false	-2.1533
HALLMARK_TNFA_SIGNALING_VIA_NFKB	728	-0.351418	false	-2.1556
HALLMARK_TNFA_SIGNALING_VIA_NFKB	729	-0.352817	false	-2.1904
HALLMARK_TNFA_SIGNALING_VIA_NFKB	730	-0.354215	false	-2.2084
HALLMARK_TNFA_SIGNALING_VIA_NFKB	731	-0.336049	true	-2.2221
HALLMARK_TNFA_SIGNALING_VIA_NFKB	732	-0.337447	false	-2.2404
HALLMARK_TNFA_SIGNALING_VIA_NFKB	733	-0.318839	true	-2.2762
HALLMARK_TNFA_SIGNALING_VIA_NFKB	734	-0.320238	false	-2.277
HALLMARK_TNFA_SIGNALING_VIA_NFKB	735	-0.321636	false	-2.2859
HALLMARK_TNFA_SIGNALING_VIA_NFKB	736	-0.302941	true	-2.2867
HALLMARK_TNFA_SIGNALING_VIA_NFKB	737	-0.30434	false	-2.3006
HALLMARK_TNFA_SIGNALING_VIA_NFKB	738	-0.305738	false	-2.3008
HALLMARK_TNFA_SIGNALING_VIA_NFKB	739	-0.307137	false	-2.3092
HALLMARK_TNFA_SIGNALING_VIA_NFKB	740	-0.308536	false	-2.3113
HALLMARK_TNFA_SIGNALING_VIA_NFKB	741	-0.289562	true	-2.3209
HALLMARK_TNFA_SIGNALING_VIA_NFKB	742	-0.29096	false	-2.3246
HALLMARK_TNFA_SIGNALING_VIA_NFKB	743	-0.292359	false	-2.3249
HALLMARK_TNFA_SIGNALING_VIA_NFKB	744	-0.293757	false	-2.3372
HALLMARK_TNFA_SIGNALING_VIA_NFKB	745	-0.295156	false	-2.3376
HALLMARK_TNFA_SIGNALING_VIA_NFKB	746	-0.296555	false	-2.3729
HALLMARK_TNFA_SIGNALING_VIA_NFKB	747	-0.297953	false	-2.3745
HALLMARK_TNFA_SIGNALING_VIA_NFKB	748	-0.299352	false	-2.3938
HALLMARK_TNFA_SIGNALING_VIA_NFKB	749	-0.30075	false	-2.3982
HALLMARK_TNFA_SIGNALING_VIA_NFKB	750	-0.281135	true	-2.3993
HALLMARK_TNFA_SIGNALING_VIA_NFKB	751	-0.282534	false	-2.427
HALLMARK_TNFA_SIGNALING_VIA_NFKB	752	-0.283932	false	-2.4485
HALLMARK_TNFA_SIGNALING_VIA_NFKB	753	-0.263854	true	-2.456
HALLMARK_TNFA_SIGNALING_VIA_NFKB	754	-0.265252	false	-2.4671
HALLMARK_TNFA_SIGNALING_VIA_NFKB	755	-0.244908	true	-2.4884
HALLMARK_TNFA_SIGNALING_VIA_NFKB	756	-0.246307	false	-2.4962
HALLMARK_TNFA_SIGNALING_VIA_NFKB	757	-0.247705	false	-2.5051
HALLMARK_TNFA_SIGNALING_VIA_NFKB	758	-0.249104	false	-2.5234
HALLMARK_TNFA_SIGNALING_VIA_NFKB	759	-0.228448	true	-2.5266
HALLMARK_TNFA_SIGNALING_VIA_NFKB	760	-0.207721	true	-2.5353
HALLMARK_TNFA_SIGNALING_VIA_NFKB	761	-0.20912	false	-2.5386
HALLMARK_TNFA_SIGNALING_VIA_NFKB	762	-0.188172	true	-2.5623
HALLMARK_TNFA_SIGNALING_VIA_NFKB	763	-0.167207	true	-2.5644
HALLMARK_TNFA_SIGNALING_VIA_NFKB	764	-0.168606	false	-2.583
HALLMARK_TNFA_SIGNALING_VIA_NFKB	765	-0.170004	false	-2.5972
HALLMARK_TNFA_SIGNALING_VIA_NFKB	766	-0.171403	false	-2.6085
HALLMARK_TNFA_SIGNALING_VIA_NFKB	767	-0.172802	false	-2.6106
HALLMARK_TNFA_SIGNALING_VIA_NFKB	768	-0.1742	false	-2.6181
HALLMARK_TNFA_SIGNALING_VIA_NFKB	769	-0.152719	true	-2.6276
HALLMARK_TNFA_SIGNALING_VIA_NFKB	770	-0.154117	false	-2.6342
HALLMARK_TNFA_SIGNALING_VIA_NFKB	771	-0.132549	true	-2.6383
HALLMARK_TNFA_SIGNALING_VIA_NFKB	772	-0.110923	true	-2.6452
HALLMARK_TNFA_SIGNALING_VIA_NFKB	773	-0.112321	false	-2.6485
HALLMARK_TNFA_SIGNALING_VIA_NFKB	774	-0.11372	false	-2.6833
HALLMARK_TNFA_SIGNALING_VIA_NFKB	775	-0.115119	false	-2.6851
HALLMARK_TNFA_SIGNALING_VIA_NFKB	776	-0.116517	false	-2.7151
HALLMARK_TNFA_SIGNALING_VIA_NFKB	777	-0.117916	false	-2.7158
HALLMARK_TNFA_SIGNALING_VIA_NFKB	778	-0.119314	false	-2.7365
HALLMARK_TNFA_SIGNALING_VIA_NFKB	779	-0.120713	false	-2.751
HALLMARK_TNFA_SIGNALING_VIA_NFKB	780	-0.098008	true	-2.7772
HALLMARK_TNFA_SIGNALING_VIA_NFKB	781	-0.099407	false	-2.8051
HALLMARK_TNFA_SIGNALING_VIA_NFKB	782	-0.100805	false	-2.8281
HALLMARK_TNFA_SIGNALING_VIA_NFKB	783	-0.102204	false	-2.8281
HALLMARK_TNFA_SIGNALING_VIA_NFKB	784	-0.103603	false	-2.8304
HALLMARK_TNFA_SIGNALING_VIA_NFKB	785	-0.105001	false	-2.8423
HALLMARK_TNFA_SIGNALING_VIA_NFKB	786	-0.1064	false	-2.8458
HALLMARK_TNFA_SIGNALING_VIA_NFKB	787	-0.083088	true	-2.8515
HALLMARK_TNFA_SIGNALING_VIA_NFKB	788	-0.059672	true	-2.8642
HALLMARK_TNFA_SIGNALING_VIA_NFKB	789	-0.061071	false	-2.8772
HALLMARK_TNFA_SIGNALING_VIA_NFKB	790	-0.062469	false	-2.8842
HALLMARK_TNFA_SIGNALING_VIA_NFKB	791	-0.063868	false	-2.9113
HALLMARK_TNFA_SIGNALING_VIA_NFKB	792	-0.065267	false	-2.9174
HALLMARK_TNFA_SIGNALING_VIA_NFKB	793	-0.04132	true	-2.9291
HALLMARK_TNFA_SIGNALING_VIA_NFKB	794	-0.017284	true	-2.94
HALLMARK_TNFA_SIGNALING_VIA_NFKB	795	-0.018683	false	-2.949
HALLMARK_TNFA_SIGNALING_VIA_NFKB	796	-0.020082	false	-2.9577
HALLMARK_TNFA_SIGNALING_VIA_NFKB	797	-0.02148	false	-2.9677
HALLMARK_TNFA_SIGNALING_VIA_NFKB	798	0.002797	true	-2.9696
HALLMARK_TNFA_SIGNALING_VIA_NFKB	799	0.001399	false	-2.9879
HALLMARK_TNFA_SIGNALING_VIA_NFKB	800	0.0	false	-3.0179
HALLMARK_APOPTOSIS	1	-0.001379	false	3.0009
HALLMARK_APOPTOSIS	2	-0.002759	false	2.9902
HALLMARK_APOPTOSIS	3	-0.004138	false	2.9875
HALLMARK_APOPTOSIS	4	-0.005517	false	2.9726
HALLMARK_APOPTOSIS	5	-0.006897	false	2.9417
HALLMARK_APOPTOSIS	6	-0.008276	false	2.9406
HALLMARK_APOPTOSIS	7	-0.009655	false	2.9399
HALLMARK_APOPTOSIS	8	-0.011034	false	2.9307
HALLMARK_APOPTOSIS	9	-0.012414	false	2.9029
HALLMARK_APOPTOSIS	10	-0.013793	false	2.8991
HALLMARK_APOPTOSIS	11	-0.015172	false	2.8789
HALLMARK_APOPTOSIS	12	-0.016552	false	2.8646
HALLMARK_APOPTOSIS	13	-0.017931	false	2.8608
HALLMARK_APOPTOSIS	14	0.01749	true	2.8219
HALLMARK_APOPTOSIS	15	0.016111	false	2.8215
HALLMARK_APOPTOSIS	16	0.014731	false	2.8144
HALLMARK_APOPTOSIS	17	0.049902	true	2.8019
HALLMARK_APOPTOSIS	18	0.048523	false	2.7986
HALLMARK_APOPTOSIS	19	0.047143	false	2.79
HALLMARK_APOPTOSIS	20	0.045764	false	2.788
HALLMARK_APOPTOSIS	21	0.044385	false	2.7698
HALLMARK_APOPTOSIS	22	0.043005	false	2.7503
HALLMARK_APOPTOSIS	23	0.041626	false	2.7499
HALLMARK_APOPTOSIS	24	0.075965	true	2.7357
HALLMARK_APOPTOSIS	25	0.074586	false	2.733
HALLMARK_APOPTOSIS	26	0.073206	false	2.7329
HALLMARK_APOPTOSIS	27	0.107095	true	2.6998
HALLMARK_APOPTOSIS	28	0.105716	false	2.6978
HALLMARK_APOPTOSIS	29	0.104337	false	2.6763
HALLMARK_APOPTOSIS	30	0.102957	false	2.6701
HALLMARK_APOPTOSIS	31	0.101578	false	2.6542
HALLMARK_APOPTOSIS	32	0.100199	false	2.6529
HALLMARK_APOPTOSIS	33	0.09882	false	2.6506
HALLMARK_APOPTOSIS	34	0.09744	false	2.6248
HALLMARK_APOPTOSIS	35	0.130059	true	2.5986
HALLMARK_APOPTOSIS	36	0.12868	false	2.577
HALLMARK_APOPTOSIS	37	0.1273	false	2.5746
HALLMARK_APOPTOSIS	38	0.125921	false	2.5726
HALLMARK_APOPTOSIS	39	0.124542	false	2.5448
HALLMARK_APOPTOSIS	40	0.123163	false	2.5402
HALLMARK_APOPTOSIS	41	0.121783	false	2.5391
HALLMARK_APOPTOSIS	42	0.120404	false	2.5221
HALLMARK_APOPTOSIS	43	0.119025	false	2.5102
HALLMARK_APOPTOSIS	44	0.150454	true	2.5038
HALLMARK_APOPTOSIS	45	0.149074	false	2.4973
HALLMARK_APOPTOSIS	46	0.147695	false	2.4926
HALLMARK_APOPTOSIS	47	0.178549	true	2.458
HALLMARK_APOPTOSIS	48	0.17717	false	2.4563
HALLMARK_APOPTOSIS	49	0.17579	false	2.4542
HALLMARK_APOPTOSIS	50	0.174411	false	2.4409
HALLMARK_APOPTOSIS	51	0.173032	false	2.4116
HALLMARK_APOPTOSIS	52	0.203211	true	2.4043
HALLMARK_APOPTOSIS	53	0.201832	false	2.3968
HALLMARK_APOPTOSIS	54	0.200453	false	2.3878
HALLMARK_APOPTOSIS	55	0.230361	true	2.3827
HALLMARK_APOPTOSIS	56	0.228981	false	2.3796
HALLMARK_APOPTOSIS	57	0.227602	false	2.3647
HALLMARK_APOPTOSIS	58	0.226223	false	2.3576
HALLMARK_APOPTOSIS	59	0.224843	false	2.3312
HALLMARK_APOPTOSIS	60	0.223464	false	2.3196
HALLMARK_APOPTOSIS	61	0.222085	false	2.3179
HALLMARK_APOPTOSIS	62	0.220706	false	2.3045
HALLMARK_APOPTOSIS	63	0.219326	false	2.2908
HALLMARK_APOPTOSIS	64	0.217947	false	2.2778
HALLMARK_APOPTOSIS	65	0.216568	false	2.2745
HALLMARK_APOPTOSIS	66	0.215188	false	2.2685
HALLMARK_APOPTOSIS	67	0.213809	false	2.2596
HALLMARK_APOPTOSIS	68	0.242114	true	2.255
HALLMARK_APOPTOSIS	69	0.240735	false	2.2494
HALLMARK_APOPTOSIS	70	0.239356	false	2.2373
HALLMARK_APOPTOSIS	71	0.237976	false	2.2268
HALLMARK_APOPTOSIS	72	0.236597	false	2.2091
HALLMARK_APOPTOSIS	73	0.235218	false	2.2021
HALLMARK_APOPTOSIS	74	0.233838	false	2.1931
HALLMARK_APOPTOSIS	75	0.232459	false	2.1908
HALLMARK_APOPTOSIS	76	0.23108	false	2.1862
HALLMARK_APOPTOSIS	77	0.229701	false	2.1568
HALLMARK_APOPTOSIS	78	0.228321	false	2.1533
HALLMARK_APOPTOSIS	79	0.226942	false	2.1303
HALLMARK_APOPTOSIS	80	0.225563	false	2.121
HALLMARK_APOPTOSIS	81	0.224183	false	2.1054
HALLMARK_APOPTOSIS	82	0.222804	false	2.0943
HALLMARK_APOPTOSIS	83	0.221425	false	2.0755
HALLMARK_APOPTOSIS	84	0.220045	false	2.073
HALLMARK_APOPTOSIS	85	0.218666	false	2.0614
HALLMARK_APOPTOSIS	86	0.217287	false	2.0446
HALLMARK_APOPTOSIS	87	0.215907	false	2.0422
HALLMARK_APOPTOSIS	88	0.214528	false	2.0419
HALLMARK_APOPTOSIS	89	0.213149	false	2.015
HALLMARK_APOPTOSIS	90	0.211769	false	1.9989
HALLMARK_APOPTOSIS	91	0.21039	false	1.9893
HALLMARK_APOPTOSIS	92	0.209011	false	1.9798
HALLMARK_APOPTOSIS	93	0.207632	false	1.9744
HALLMARK_APOPTOSIS	94	0.206252	false	1.9575
HALLMARK_APOPTOSIS	95	0.204873	false	1.9541
HALLMARK_APOPTOSIS	96	0.22938	true	1.9524
HALLMARK_APOPTOSIS	97	0.2536	true	1.9295
HALLMARK_APOPTOSIS	98	0.25222	false	1.9278
HALLMARK_APOPTOSIS	99	0.276417	true	1.9277
HALLMARK_APOPTOSIS	100	0.275038	false	1.9264
HALLMARK_APOPTOSIS	101	0.273659	false	1.9237
HALLMARK_APOPTOSIS	102	0.272279	false	1.8915
HALLMARK_APOPTOSIS	103	0.2709	false	1.8907
HALLMARK_APOPTOSIS	104	0.269521	false	1.8805
HALLMARK_APOPTOSIS	105	0.268141	false	1.8545
HALLMARK_APOPTOSIS	106	0.266762	false	1.8508
HALLMARK_APOPTOSIS	107	0.265383	false	1.8416
HALLMARK_APOPTOSIS	108	0.264003	false	1.832
HALLMARK_APOPTOSIS	109	0.262624	false	1.8252
HALLMARK_APOPTOSIS	110	0.261245	false	1.8234
HALLMARK_APOPTOSIS	111	0.259865	false	1.7986
HALLMARK_APOPTOSIS	112	0.258486	false	1.7686
HALLMARK_APOPTOSIS	113	0.257107	false	1.765
HALLMARK_APOPTOSIS	114	0.255728	false	1.7591
HALLMARK_APOPTOSIS	115	0.254348	false	1.7533
HALLMARK_APOPTOSIS	116	0.252969	false	1.7532
HALLMARK_APOPTOSIS	117	0.25159	false	1.7419
HALLMARK_APOPTOSIS	118	0.25021	false	1.7214
HALLMARK_APOPTOSIS	119	0.248831	false	1.716
HALLMARK_APOPTOSIS	120	0.247452	false	1.7104
HALLMARK_APOPTOSIS	121	0.246072	false	1.7008
HALLMARK_APOPTOSIS	122	0.244693	false	1.6974
HALLMARK_APOPTOSIS	123	0.243314	false	1.6972
HALLMARK_APOPTOSIS	124	0.241934	false	1.6778
HALLMARK_APOPTOSIS	125	0.240555	false	1.6669
HALLMARK_APOPTOSIS	126	0.239176	false	1.6514
HALLMARK_APOPTOSIS	127	0.237796	false	1.6439
HALLMARK_APOPTOSIS	128	0.236417	false	1.6294
HALLMARK_APOPTOSIS	129	0.235038	false	1.6267
HALLMARK_APOPTOSIS	130	0.233659	false	1.6237
HALLMARK_APOPTOSIS	131	0.232279	false	1.6177
HALLMARK_APOPTOSIS	132	0.2309	false	1.6006
HALLMARK_APOPTOSIS	133	0.229521	false	1.5837
HALLMARK_APOPTOSIS	134	0.228141	false	1.5675
HALLMARK_APOPTOSIS	135	0.226762	false	1.5511
HALLMARK_APOPTOSIS	136	0.225383	false	1.5463
HALLMARK_APOPTOSIS	137	0.224003	false	1.5419
HALLMARK_APOPTOSIS	138	0.222624	false	1.5258
HALLMARK_APOPTOSIS	139	0.221245	false	1.5249
HALLMARK_APOPTOSIS	140	0.219865	false	1.5151
HALLMARK_APOPTOSIS	141	0.218486	false	1.505
HALLMARK_APOPTOSIS	142	0.217107	false	1.4984
HALLMARK_APOPTOSIS	143	0.215728	false	1.4949
HALLMARK_APOPTOSIS	144	0.214348	false	1.4851
HALLMARK_APOPTOSIS	145	0.232936	true	1.4809
HALLMARK_APOPTOSIS	146	0.231557	false	1.4712
HALLMARK_APOPTOSIS	147	0.230178	false	1.4594
HALLMARK_APOPTOSIS	148	0.228798	false	1.4433
HALLMARK_APOPTOSIS	149	0.227419	false	1.4225
HALLMARK_APOPTOSIS	150	0.22604	false	1.4184
HALLMARK_APOPTOSIS	151	0.224661	false	1.4127
HALLMARK_APOPTOSIS	152	0.223281	false	1.407
HALLMARK_APOPTOSIS	153	0.221902	false	1.4011
HALLMARK_APOPTOSIS	154	0.220523	false	1.3841
HALLMARK_APOPTOSIS	155	0.219143	false	1.3795
HALLMARK_APOPTOSIS	156	0.217764	false	1.3639
HALLMARK_APOPTOSIS	157	0.216385	false	1.3546
HALLMARK_APOPTOSIS	158	0.215005	false	1.3486
HALLMARK_APOPTOSIS	159	0.213626	false	1.3411
HALLMARK_APOPTOSIS	160	0.212247	false	1.3365
HALLMARK_APOPTOSIS	161	0.210867	false	1.3341
HALLMARK_APOPTOSIS	162	0.209488	false	1.3302
HALLMARK_APOPTOSIS	163	0.208109	false	1.3147
HALLMARK_APOPTOSIS	164	0.206729	false	1.3079
HALLMARK_APOPTOSIS	165	0.20535	false	1.3054
HALLMARK_APOPTOSIS	166	0.203971	false	1.3002
HALLMARK_APOPTOSIS	167	0.202592	false	1.2912
HALLMARK_APOPTOSIS	168	0.201212	false	1.2787
HALLMARK_APOPTOSIS	169	0.199833	false	1.2549
HALLMARK_APOPTOSIS	170	0.198454	false	1.2544
HALLMARK_APOPTOSIS	171	0.197074	false	1.2504
HALLMARK_APOPTOSIS	172	0.21275	true	1.2488
HALLMARK_APOPTOSIS	173	0.211371	false	1.234
HALLMARK_APOPTOSIS	174	0.209992	false	1.2139
HALLMARK_APOPTOSIS	175	0.208612	false	1.2024
HALLMARK_APOPTOSIS	176	0.207233	false	1.1962
HALLMARK_APOPTOSIS	177	0.205854	false	1.1871
HALLMARK_APOPTOSIS	178	0.204474	false	1.1815
HALLMARK_APOPTOSIS	179	0.203095	false	1.1728
HALLMARK_APOPTOSIS	180	0.217807	true	1.1721
HALLMARK_APOPTOSIS	181	0.216428	false	1.1702
HALLMARK_APOPTOSIS	182	0.215049	false	1.1629
HALLMARK_APOPTOSIS	183	0.213669	false	1.15
HALLMARK_APOPTOSIS	184	0.21229	false	1.135
HALLMARK_APOPTOSIS	185	0.210911	false	1.1321
HALLMARK_APOPTOSIS	186	0.209531	false	1.1148
HALLMARK_APOPTOSIS	187	0.208152	false	1.0982
HALLMARK_APOPTOSIS	188	0.206773	false	1.0824
HALLMARK_APOPTOSIS	189	0.205393	false	1.0709
HALLMARK_APOPTOSIS	190	0.218741	true	1.0634
HALLMARK_APOPTOSIS	191	0.217362	false	1.0552
HALLMARK_APOPTOSIS	192	0.215983	false	1.0523
HALLMARK_APOPTOSIS	193	0.214603	false	1.0476
HALLMARK_APOPTOSIS	194	0.213224	false	1.0368
HALLMARK_APOPTOSIS	195	0.211845	false	1.031
HALLMARK_APOPTOSIS	196	0.224776	true	1.0302
HALLMARK_APOPTOSIS	197	0.223397	false	1.0239
HALLMARK_APOPTOSIS	198	0.222017	false	1.0191
HALLMARK_APOPTOSIS	199	0.220638	false	1.0052
HALLMARK_APOPTOSIS	200	0.219259	false	0.9944
HALLMARK_APOPTOSIS	201	0.217879	false	0.9805
HALLMARK_APOPTOSIS	202	0.2165	false	0.9802
HALLMARK_APOPTOSIS	203	0.215121	false	0.9774
HALLMARK_APOPTOSIS	204	0.213741	false	0.9719
HALLMARK_APOPTOSIS	205	0.212362	false	0.9712
HALLMARK_APOPTOSIS	206	0.210983	false	0.9655
HALLMARK_APOPTOSIS	207	0.209603	false	0.9504
HALLMARK_APOPTOSIS	208	0.208224	false	0.9313
HALLMARK_APOPTOSIS	209	0.206845	false	0.9184
HALLMARK_APOPTOSIS	210	0.205466	false	0.9055
HALLMARK_APOPTOSIS	211	0.204086	false	0.9053
HALLMARK_APOPTOSIS	212	0.202707	false	0.9002
HALLMARK_APOPTOSIS	213	0.201328	false	0.891
HALLMARK_APOPTOSIS	214	0.199948	false	0.8882
HALLMARK_APOPTOSIS	215	0.198569	false	0.8851
HALLMARK_APOPTOSIS	216	0.19719	false	0.8812
HALLMARK_APOPTOSIS	217	0.19581	false	0.8761
HALLMARK_APOPTOSIS	218	0.194431	false	0.8662
HALLMARK_APOPTOSIS	219	0.193052	false	0.8636
HALLMARK_APOPTOSIS	220	0.191672	false	0.8476
HALLMARK_APOPTOSIS	221	0.202247	true	0.8424
HALLMARK_APOPTOSIS	222	0.200868	false	0.8305
HALLMARK_APOPTOSIS	223	0.21096	true	0.804
HALLMARK_APOPTOSIS	224	0.209581	false	0.7893
HALLMARK_APOPTOSIS	225	0.208202	false	0.7814
HALLMARK_APOPTOSIS	226	0.206822	false	0.7739
HALLMARK_APOPTOSIS	227	0.205443	false	0.7733
HALLMARK_APOPTOSIS	228	0.204064	false	0.7619
HALLMARK_APOPTOSIS	229	0.202684	false	0.7617
HALLMARK_APOPTOSIS	230	0.201305	false	0.7587
HALLMARK_APOPTOSIS	231	0.199926	false	0.7541
HALLMARK_APOPTOSIS	232	0.198546	false	0.7455
HALLMARK_APOPTOSIS	233	0.197167	false	0.7398
HALLMARK_APOPTOSIS	234	0.195788	false	0.7346
HALLMARK_APOPTOSIS	235	0.194408	false	0.7294
HALLMARK_APOPTOSIS	236	0.193029	false	0.7143
HALLMARK_APOPTOSIS	237	0.19165	false	0.7009
HALLMARK_APOPTOSIS	238	0.200389	true	0.6962
HALLMARK_APOPTOSIS	239	0.19901	false	0.6953
HALLMARK_APOPTOSIS	240	0.19763	false	0.6882
HALLMARK_APOPTOSIS	241	0.196251	false	0.6872
HALLMARK_APOPTOSIS	242	0.204734	true	0.6758
HALLMARK_APOPTOSIS	243	0.203354	false	0.6723
HALLMARK_APOPTOSIS	244	0.201975	false	0.6674
HALLMARK_APOPTOSIS	245	0.200596	false	0.6633
HALLMARK_APOPTOSIS	246	0.199216	false	0.6488
HALLMARK_APOPTOSIS	247	0.197837	false	0.6447
HALLMARK_APOPTOSIS	248	0.205781	true	0.6329
HALLMARK_APOPTOSIS	249	0.204402	false	0.6324
HALLMARK_APOPTOSIS	250	0.203023	false	0.6188
HALLMARK_APOPTOSIS	251	0.201643	false	0.6164
HALLMARK_APOPTOSIS	252	0.200264	false	0.6053
HALLMARK_APOPTOSIS	253	0.198885	false	0.6048
HALLMARK_APOPTOSIS	254	0.197505	false	0.5951
