region_id	position	value	group
PEAK_0220	-50	0.692	background
PEAK_0220	0	0.788	background
PEAK_0220	50	0.493	background
PEAK_0220	100	0.428	background
PEAK_0220	150	0.934	background
PEAK_0220	200	0.462	background
PEAK_0220	250	0.827	background
PEAK_0220	300	1.042	background
PEAK_0220	350	0.787	background
PEAK_0220	400	0.711	background
PEAK_0220	450	0.646	background
PEAK_0220	500	1.009	background
PEAK_0220	550	0.637	background
PEAK_0220	600	0.695	background
PEAK_0220	650	0.523	background
PEAK_0220	700	0.389	background
PEAK_0220	750	0.235	background
PEAK_0220	800	0.142	background
PEAK_0220	850	0.751	background
PEAK_0220	900	0.468	background
PEAK_0220	950	0.64	background
PEAK_0220	1000	0.809	background
PEAK_0221	-1000	0.318	promoter
PEAK_0221	-950	0.143	promoter
PEAK_0221	-900	0.213	promoter
PEAK_0221	-850	0.511	promoter
PEAK_0221	-800	0.442	promoter
PEAK_0221	-750	0.357	promoter
PEAK_0221	-700	0.312	promoter
PEAK_0221	-650	0.128	promoter
PEAK_0221	-600	0.205	promoter
PEAK_0221	-550	0.283	promoter
PEAK_0221	-500	0.197	promoter
PEAK_0221	-450	0.133	promoter
PEAK_0221	-400	0.551	promoter
PEAK_0221	-350	0.553	promoter
PEAK_0221	-300	1.788	promoter
PEAK_0221	-250	3.401	promoter
PEAK_0221	-200	5.621	promoter
PEAK_0221	-150	7.942	promoter
PEAK_0221	-100	9.37	promoter
PEAK_0221	-50	12.919	promoter
PEAK_0221	0	12.033	promoter
PEAK_0221	50	11.193	promoter
PEAK_0221	100	10.733	promoter
PEAK_0221	150	6.586	promoter
PEAK_0221	200	5.585	promoter
PEAK_0221	250	3.567	promoter
PEAK_0221	300	2.044	promoter
PEAK_0221	350	1.254	promoter
PEAK_0221	400	0.969	promoter
PEAK_0221	450	0.157	promoter
PEAK_0221	500	0.329	promoter
PEAK_0221	550	0.335	promoter
PEAK_0221	600	0.342	promoter
PEAK_0221	650	0.119	promoter
PEAK_0221	700	0.199	promoter
PEAK_0221	750	0.024	promoter
PEAK_0221	800	0.257	promoter
PEAK_0221	850	0.401	promoter
PEAK_0221	900	0.0	promoter
PEAK_0221	950	0.156	promoter
PEAK_0221	1000	0.281	promoter
PEAK_0222	-1000	0.483	background
PEAK_0222	-950	0.373	background
PEAK_0222	-900	0.732	background
PEAK_0222	-850	0.315	background
PEAK_0222	-800	0.797	background
PEAK_0222	-750	0.785	background
PEAK_0222	-700	0.531	background
PEAK_0222	-650	0.869	background
PEAK_0222	-600	0.611	background
PEAK_0222	-550	0.709	background
PEAK_0222	-500	0.549	background
PEAK_0222	-450	0.723	background
PEAK_0222	-400	0.433	background
PEAK_0222	-350	0.857	background
PEAK_0222	-300	0.11	background
PEAK_0222	-250	0.803	background
PEAK_0222	-200	0.704	background
PEAK_0222	-150	0.521	background
PEAK_0222	-100	0.958	background
PEAK_0222	-50	0.356	background
PEAK_0222	0	0.418	background
PEAK_0222	50	0.547	background
PEAK_0222	100	0.712	background
PEAK_0222	150	0.53	background
PEAK_0222	200	0.751	background
PEAK_0222	250	0.874	background
PEAK_0222	300	0.505	background
PEAK_0222	350	0.222	background
PEAK_0222	400	1.063	background
PEAK_0222	450	0.512	background
PEAK_0222	500	0.718	background
PEAK_0222	550	0.072	background
PEAK_0222	600	0.062	background
PEAK_0222	650	0.572	background
PEAK_0222	700	0.559	background
PEAK_0222	750	0.983	background
PEAK_0222	800	0.0	background
PEAK_0222	850	0.576	background
PEAK_0222	900	0.835	background
PEAK_0222	950	0.516	background
PEAK_0222	1000	0.803	background
PEAK_0223	-1000	0.429	enhancer
PEAK_0223	-950	0.813	enhancer
PEAK_0223	-900	0.83	enhancer
PEAK_0223	-850	0.735	enhancer
PEAK_0223	-800	0.609	enhancer
PEAK_0223	-750	0.702	enhancer
PEAK_0223	-700	0.603	enhancer
PEAK_0223	-650	1.395	enhancer
PEAK_0223	-600	1.354	enhancer
PEAK_0223	-550	1.469	enhancer
PEAK_0223	-500	1.838	enhancer
PEAK_0223	-450	1.986	enhancer
PEAK_0223	-400	2.331	enhancer
PEAK_0223	-350	1.84	enhancer
PEAK_0223	-300	2.311	enhancer
PEAK_0223	-250	3.341	enhancer
PEAK_0223	-200	3.918	enhancer
PEAK_0223	-150	3.893	enhancer
PEAK_0223	-100	3.519	enhancer
PEAK_0223	-50	4.207	enhancer
PEAK_0223	0	3.698	enhancer
PEAK_0223	50	3.583	enhancer
PEAK_0223	100	3.79	enhancer
PEAK_0223	150	4.158	enhancer
PEAK_0223	200	3.719	enhancer
PEAK_0223	250	3.693	enhancer
PEAK_0223	300	3.53	enhancer
PEAK_0223	350	2.962	enhancer
PEAK_0223	400	1.994	enhancer
PEAK_0223	450	1.636	enhancer
PEAK_0223	500	2.066	enhancer
PEAK_0223	550	1.159	enhancer
PEAK_0223	600	1.614	enhancer
PEAK_0223	650	1.031	enhancer
PEAK_0223	700	0.789	enhancer
PEAK_0223	750	1.235	enhancer
PEAK_0223	800	0.651	enhancer
PEAK_0223	850	0.555	enhancer
PEAK_0223	900	0.706	enhancer
PEAK_0223	950	0.783	enhancer
PEAK_0223	1000	0.865	enhancer
PEAK_0224	-1000	0.893	background
PEAK_0224	-950	0.921	background
PEAK_0224	-900	0.575	background
PEAK_0224	-850	1.14	background
PEAK_0224	-800	0.962	background
PEAK_0224	-750	0.607	background
PEAK_0224	-700	1.112	background
PEAK_0224	-650	0.526	background
PEAK_0224	-600	0.731	background
PEAK_0224	-550	1.071	background
PEAK_0224	-500	0.219	background
PEAK_0224	-450	0.496	background
PEAK_0224	-400	0.895	background
PEAK_0224	-350	1.263	background
PEAK_0224	-300	0.787	background
PEAK_0224	-250	1.044	background
PEAK_0224	-200	0.93	background
PEAK_0224	-150	0.813	background
PEAK_0224	-100	0.846	background
PEAK_0224	-50	0.633	background
PEAK_0224	0	1.34	background
PEAK_0224	50	1.292	background
PEAK_0224	100	0.627	background
PEAK_0224	150	0.971	background
PEAK_0224	200	1.439	background
PEAK_0224	250	1.464	background
PEAK_0224	300	0.472	background
PEAK_0224	350	0.88	background
PEAK_0224	400	1.259	background
PEAK_0224	450	0.96	background
PEAK_0224	500	0.857	background
PEAK_0224	550	1.001	background
PEAK_0224	600	0.645	background
PEAK_0224	650	0.925	background
PEAK_0224	700	0.279	background
PEAK_0224	750	1.105	background
PEAK_0224	800	0.833	background
PEAK_0224	850	0.744	background
PEAK_0224	900	0.523	background
PEAK_0224	950	0.945	background
PEAK_0224	1000	0.303	background
PEAK_0225	-1000	0.0	enhancer
PEAK_0225	-950	0.052	enhancer
PEAK_0225	-900	0.162	enhancer
PEAK_0225	-850	0.608	enhancer
PEAK_0225	-800	0.718	enhancer
PEAK_0225	-750	0.759	enhancer
PEAK_0225	-700	0.937	enhancer
PEAK_0225	-650	1.042	enhancer
PEAK_0225	-600	1.498	enhancer
PEAK_0225	-550	2.022	enhancer
PEAK_0225	-500	2.351	enhancer
PEAK_0225	-450	2.854	enhancer
PEAK_0225	-400	3.426	enhancer
PEAK_0225	-350	3.548	enhancer
PEAK_0225	-300	4.876	enhancer
PEAK_0225	-250	4.771	enhancer
PEAK_0225	-200	6.346	enhancer
PEAK_0225	-150	5.614	enhancer
PEAK_0225	-100	6.75	enhancer
PEAK_0225	-50	6.347	enhancer
PEAK_0225	0	6.762	enhancer
PEAK_0225	50	6.49	enhancer
PEAK_0225	100	5.307	enhancer
PEAK_0225	150	5.948	enhancer
PEAK_0225	200	5.517	enhancer
PEAK_0225	250	4.504	enhancer
PEAK_0225	300	4.321	enhancer
PEAK_0225	350	4.19	enhancer
PEAK_0225	400	4.048	enhancer
PEAK_0225	450	3.214	enhancer
PEAK_0225	500	2.467	enhancer
PEAK_0225	550	1.837	enhancer
PEAK_0225	600	1.426	enhancer
PEAK_0225	650	1.111	enhancer
PEAK_0225	700	1.671	enhancer
PEAK_0225	750	1.16	enhancer
PEAK_0225	800	0.921	enhancer
PEAK_0225	850	1.042	enhancer
PEAK_0225	900	0.345	enhancer
PEAK_0225	950	0.423	enhancer
PEAK_0225	1000	0.621	enhancer
PEAK_0226	-1000	1.112	background
PEAK_0226	-950	0.386	background
PEAK_0226	-900	1.081	background
PEAK_0226	-850	0.515	background
PEAK_0226	-800	0.672	background
PEAK_0226	-750	0.717	background
PEAK_0226	-700	1.282	background
PEAK_0226	-650	0.85	background
PEAK_0226	-600	0.837	background
PEAK_0226	-550	0.902	background
PEAK_0226	-500	1.398	background
PEAK_0226	-450	1.229	background
PEAK_0226	-400	1.279	background
PEAK_0226	-350	0.969	background
PEAK_0226	-300	1.331	background
PEAK_0226	-250	0.542	background
PEAK_0226	-200	0.768	background
PEAK_0226	-150	1.082	background
PEAK_0226	-100	1.007	background
PEAK_0226	-50	1.149	background
PEAK_0226	0	0.788	background
PEAK_0226	50	1.406	background
PEAK_0226	100	1.152	background
PEAK_0226	150	0.933	background
PEAK_0226	200	1.448	background
PEAK_0226	250	0.442	background
PEAK_0226	300	1.045	background
PEAK_0226	350	1.361	background
PEAK_0226	400	0.136	background
PEAK_0226	450	1.584	background
PEAK_0226	500	0.659	background
PEAK_0226	550	0.526	background
PEAK_0226	600	0.964	background
PEAK_0226	650	1.269	background
PEAK_0226	700	0.924	background
PEAK_0226	750	0.524	background
PEAK_0226	800	0.523	background
PEAK_0226	850	1.424	background
PEAK_0226	900	0.849	background
PEAK_0226	950	0.54	background
PEAK_0226	1000	0.41	background
PEAK_0227	-1000	0.463	promoter
PEAK_0227	-950	0.1	promoter
PEAK_0227	-900	0.103	promoter
PEAK_0227	-850	0.073	promoter
PEAK_0227	-800	0.401	promoter
PEAK_0227	-750	0.633	promoter
PEAK_0227	-700	0.602	promoter
PEAK_0227	-650	0.0	promoter
PEAK_0227	-600	0.452	promoter
PEAK_0227	-550	0.243	promoter
PEAK_0227	-500	0.0	promoter
PEAK_0227	-450	0.13	promoter
PEAK_0227	-400	1.103	promoter
PEAK_0227	-350	1.717	promoter
PEAK_0227	-300	3.891	promoter
PEAK_0227	-250	7.644	promoter
PEAK_0227	-200	11.525	promoter
PEAK_0227	-150	12.519	promoter
PEAK_0227	-100	18.002	promoter
PEAK_0227	-50	20.14	promoter
PEAK_0227	0	22.081	promoter
PEAK_0227	50	22.019	promoter
PEAK_0227	100	17.213	promoter
PEAK_0227	150	15.838	promoter
PEAK_0227	200	10.641	promoter
PEAK_0227	250	7.64	promoter
PEAK_0227	300	4.246	promoter
PEAK_0227	350	2.645	promoter
PEAK_0227	400	1.99	promoter
PEAK_0227	450	0.407	promoter
PEAK_0227	500	0.0	promoter
PEAK_0227	550	0.465	promoter
PEAK_0227	600	0.212	promoter
PEAK_0227	650	0.542	promoter
PEAK_0227	700	0.221	promoter
PEAK_0227	750	0.148	promoter
PEAK_0227	800	0.539	promoter
PEAK_0227	850	0.01	promoter
PEAK_0227	900	0.214	promoter
PEAK_0227	950	0.409	promoter
PEAK_0227	1000	0.38	promoter
PEAK_0228	-1000	0.104	promoter
PEAK_0228	-950	0.207	promoter
PEAK_0228	-900	0.385	promoter
PEAK_0228	-850	0.0	promoter
PEAK_0228	-800	0.307	promoter
PEAK_0228	-750	0.0	promoter
PEAK_0228	-700	0.479	promoter
PEAK_0228	-650	0.3	promoter
PEAK_0228	-600	0.425	promoter
PEAK_0228	-550	0.606	promoter
PEAK_0228	-500	0.581	promoter
PEAK_0228	-450	0.028	promoter
PEAK_0228	-400	0.768	promoter
PEAK_0228	-350	1.109	promoter
PEAK_0228	-300	2.323	promoter
PEAK_0228	-250	4.234	promoter
PEAK_0228	-200	5.714	promoter
PEAK_0228	-150	8.621	promoter
PEAK_0228	-100	9.025	promoter
PEAK_0228	-50	10.946	promoter
PEAK_0228	0	9.319	promoter
PEAK_0228	50	10.648	promoter
PEAK_0228	100	10.609	promoter
PEAK_0228	150	8.988	promoter
PEAK_0228	200	6.689	promoter
PEAK_0228	250	4.361	promoter
PEAK_0228	300	2.794	promoter
PEAK_0228	350	1.196	promoter
PEAK_0228	400	0.619	promoter
PEAK_0228	450	0.484	promoter
PEAK_0228	500	0.155	promoter
PEAK_0228	550	0.026	promoter
PEAK_0228	600	0.244	promoter
PEAK_0228	650	0.321	promoter
PEAK_0228	700	0.482	promoter
PEAK_0228	750	0.113	promoter
PEAK_0228	800	0.221	promoter
PEAK_0228	850	0.263	promoter
PEAK_0228	900	0.0	promoter
PEAK_0228	950	0.439	promoter
PEAK_0228	1000	0.297	promoter
PEAK_0229	-1000	0.0	promoter
PEAK_0229	-950	0.45	promoter
PEAK_0229	-900	0.366	promoter
PEAK_0229	-850	0.366	promoter
PEAK_0229	-800	0.095	promoter
PEAK_0229	-750	0.439	promoter
PEAK_0229	-700	0.076	promoter
PEAK_0229	-650	0.175	promoter
PEAK_0229	-600	0.027	promoter
PEAK_0229	-550	0.655	promoter
PEAK_0229	-500	0.264	promoter
PEAK_0229	-450	0.597	promoter
PEAK_0229	-400	0.824	promoter
PEAK_0229	-350	0.679	promoter
PEAK_0229	-300	1.755	promoter
PEAK_0229	-250	2.707	promoter
PEAK_0229	-200	4.414	promoter
PEAK_0229	-150	5.727	promoter
PEAK_0229	-100	5.963	promoter
PEAK_0229	-50	6.849	promoter
PEAK_0229	0	5.855	promoter
PEAK_0229	50	6.088	promoter
PEAK_0229	100	5.706	promoter
PEAK_0229	150	5.247	promoter
PEAK_0229	200	3.812	promoter
PEAK_0229	250	2.748	promoter
PEAK_0229	300	2.392	promoter
PEAK_0229	350	0.997	promoter
PEAK_0229	400	0.646	promoter
PEAK_0229	450	0.107	promoter
PEAK_0229	500	0.558	promoter
PEAK_0229	550	0.56	promoter
PEAK_0229	600	0.076	promoter
PEAK_0229	650	0.509	promoter
PEAK_0229	700	0.261	promoter
PEAK_0229	750	0.454	promoter
PEAK_0229	800	0.25	promoter
PEAK_0229	850	0.139	promoter
PEAK_0229	900	0.104	promoter
PEAK_0229	950	0.392	promoter
PEAK_0229	1000	0.0	promoter
PEAK_0230	-1000	0.417	enhancer
PEAK_0230	-950	1.337	enhancer
PEAK_0230	-900	1.356	enhancer
PEAK_0230	-850	1.876	enhancer
PEAK_0230	-800	1.308	enhancer
PEAK_0230	-750	1.96	enhancer
PEAK_0230	-700	1.462	enhancer
PEAK_0230	-650	2.666	enhancer
PEAK_0230	-600	2.73	enhancer
PEAK_0230	-550	2.938	enhancer
PEAK_0230	-500	3.054	enhancer
PEAK_0230	-450	2.394	enhancer
PEAK_0230	-400	2.615	enhancer
PEAK_0230	-350	3.652	enhancer
PEAK_0230	-300	3.859	enhancer
PEAK_0230	-250	4.139	enhancer
PEAK_0230	-200	4.481	enhancer
PEAK_0230	-150	4.594	enhancer
PEAK_0230	-100	5.168	enhancer
PEAK_0230	-50	3.788	enhancer
PEAK_0230	0	4.235	enhancer
PEAK_0230	50	5.555	enhancer
PEAK_0230	100	4.643	enhancer
PEAK_0230	150	3.75	enhancer
PEAK_0230	200	4.738	enhancer
PEAK_0230	250	4.198	enhancer
PEAK_0230	300	4.618	enhancer
PEAK_0230	350	3.422	enhancer
PEAK_0230	400	3.663	enhancer
PEAK_0230	450	3.043	enhancer
PEAK_0230	500	3.196	enhancer
PEAK_0230	550	2.132	enhancer
PEAK_0230	600	1.687	enhancer
PEAK_0230	650	1.558	enhancer
PEAK_0230	700	1.494	enhancer
PEAK_0230	750	1.52	enhancer
PEAK_0230	800	1.151	enhancer
PEAK_0230	850	0.908	enhancer
PEAK_0230	900	0.976	enhancer
PEAK_0230	950	0.487	enhancer
PEAK_0230	1000	1.371	enhancer
PEAK_0231	-1000	0.088	enhancer
PEAK_0231	-950	0.247	enhancer
PEAK_0231	-900	0.393	enhancer
PEAK_0231	-850	0.368	enhancer
PEAK_0231	-800	0.713	enhancer
PEAK_0231	-750	0.122	enhancer
PEAK_0231	-700	0.303	enhancer
PEAK_0231	-650	0.785	enhancer
PEAK_0231	-600	0.352	enhancer
PEAK_0231	-550	1.803	enhancer
PEAK_0231	-500	1.053	enhancer
PEAK_0231	-450	1.798	enhancer
PEAK_0231	-400	1.118	enhancer
PEAK_0231	-350	1.719	enhancer
PEAK_0231	-300	1.583	enhancer
PEAK_0231	-250	1.774	enhancer
PEAK_0231	-200	2.221	enhancer
PEAK_0231	-150	2.648	enhancer
PEAK_0231	-100	3.009	enhancer
PEAK_0231	-50	3.234	enhancer
PEAK_0231	0	3.091	enhancer
PEAK_0231	50	2.906	enhancer
PEAK_0231	100	2.04	enhancer
PEAK_0231	150	1.783	enhancer
PEAK_0231	200	1.737	enhancer
PEAK_0231	250	1.84	enhancer
PEAK_0231	300	2.009	enhancer
PEAK_0231	350	1.472	enhancer
PEAK_0231	400	1.366	enhancer
PEAK_0231	450	1.45	enhancer
PEAK_0231	500	1.241	enhancer
PEAK_0231	550	1.127	enhancer
PEAK_0231	600	0.846	enhancer
PEAK_0231	650	1.141	enhancer
PEAK_0231	700	0.502	enhancer
PEAK_0231	750	0.509	enhancer
PEAK_0231	800	0.0	enhancer
PEAK_0231	850	0.135	enhancer
PEAK_0231	900	0.774	enhancer
PEAK_0231	950	0.356	enhancer
PEAK_0231	1000	0.288	enhancer
PEAK_0232	-1000	0.26	enhancer
PEAK_0232	-950	0.149	enhancer
PEAK_0232	-900	0.151	enhancer
PEAK_0232	-850	0.599	enhancer
PEAK_0232	-800	0.877	enhancer
PEAK_0232	-750	0.542	enhancer
PEAK_0232	-700	0.686	enhancer
PEAK_0232	-650	0.825	enhancer
PEAK_0232	-600	0.863	enhancer
PEAK_0232	-550	0.63	enhancer
PEAK_0232	-500	1.106	enhancer
PEAK_0232	-450	1.624	enhancer
PEAK_0232	-400	1.339	enhancer
PEAK_0232	-350	1.582	enhancer
PEAK_0232	-300	1.292	enhancer
PEAK_0232	-250	1.357	enhancer
PEAK_0232	-200	1.292	enhancer
PEAK_0232	-150	2.278	enhancer
PEAK_0232	-100	1.396	enhancer
PEAK_0232	-50	1.326	enhancer
PEAK_0232	0	2.291	enhancer
PEAK_0232	50	2.18	enhancer
PEAK_0232	100	2.105	enhancer
PEAK_0232	150	2.031	enhancer
PEAK_0232	200	1.787	enhancer
PEAK_0232	250	1.525	enhancer
PEAK_0232	300	1.322	enhancer
PEAK_0232	350	1.899	enhancer
PEAK_0232	400	1.637	enhancer
PEAK_0232	450	1.351	enhancer
PEAK_0232	500	1.448	enhancer
PEAK_0232	550	0.892	enhancer
PEAK_0232	600	0.709	enhancer
PEAK_0232	650	0.907	enhancer
PEAK_0232	700	1.331	enhancer
PEAK_0232	750	0.708	enhancer
PEAK_0232	800	0.643	enhancer
PEAK_0232	850	0.228	enhancer
PEAK_0232	900	1.077	enhancer
PEAK_0232	950	0.221	enhancer
PEAK_0232	1000	0.733	enhancer
PEAK_0233	-1000	0.764	background
PEAK_0233	-950	0.852	background
PEAK_0233	-900	0.364	background
PEAK_0233	-850	1.288	background
PEAK_0233	-800	0.766	background
PEAK_0233	-750	0.778	background
PEAK_0233	-700	1.122	background
PEAK_0233	-650	0.768	background
PEAK_0233	-600	0.897	background
PEAK_0233	-550	0.734	background
PEAK_0233	-500	1.196	background
PEAK_0233	-450	0.718	background
PEAK_0233	-400	1.398	background
PEAK_0233	-350	1.421	background
PEAK_0233	-300	1.084	background
PEAK_0233	-250	1.517	background
PEAK_0233	-200	1.077	background
PEAK_0233	-150	1.345	background
PEAK_0233	-100	0.68	background
PEAK_0233	-50	1.497	background
PEAK_0233	0	1.511	background
PEAK_0233	50	1.047	background
PEAK_0233	100	0.953	background
PEAK_0233	150	0.886	background
PEAK_0233	200	1.43	background
PEAK_0233	250	0.818	background
PEAK_0233	300	1.655	background
PEAK_0233	350	1.3	background
PEAK_0233	400	1.018	background
PEAK_0233	450	1.036	background
PEAK_0233	500	0.504	background
PEAK_0233	550	0.687	background
PEAK_0233	600	1.136	background
PEAK_0233	650	1.043	background
PEAK_0233	700	0.955	background
PEAK_0233	750	0.645	background
PEAK_0233	800	0.747	background
PEAK_0233	850	1.04	background
PEAK_0233	900	1.124	background
PEAK_0233	950	0.742	background
PEAK_0233	1000	0.77	background
PEAK_0234	-1000	0.645	background
PEAK_0234	-950	0.669	background
PEAK_0234	-900	0.425	background
PEAK_0234	-850	0.724	background
PEAK_0234	-800	0.852	background
PEAK_0234	-750	0.264	background
PEAK_0234	-700	0.941	background
PEAK_0234	-650	0.391	background
PEAK_0234	-600	0.668	background
PEAK_0234	-550	0.707	background
PEAK_0234	-500	1.123	background
PEAK_0234	-450	0.97	background
PEAK_0234	-400	1.157	background
PEAK_0234	-350	0.817	background
PEAK_0234	-300	0.975	background
PEAK_0234	-250	0.263	background
PEAK_0234	-200	0.64	background
PEAK_0234	-150	1.488	background
PEAK_0234	-100	1.048	background
PEAK_0234	-50	1.23	background
PEAK_0234	0	0.687	background
PEAK_0234	50	0.721	background
PEAK_0234	100	1.199	background
PEAK_0234	150	0.792	background
PEAK_0234	200	0.695	background
PEAK_0234	250	0.857	background
PEAK_0234	300	0.819	background
PEAK_0234	350	0.919	background
PEAK_0234	400	0.938	background
PEAK_0234	450	0.274	background
PEAK_0234	500	1.12	background
PEAK_0234	550	0.791	background
PEAK_0234	600	1.042	background
PEAK_0234	650	1.235	background
PEAK_0234	700	0.585	background
PEAK_0234	750	0.496	background
PEAK_0234	800	0.662	background
PEAK_0234	850	0.717	background
PEAK_0234	900	0.418	background
PEAK_0234	950	0.757	background
PEAK_0234	1000	0.5	background
PEAK_0235	-1000	0.69	background
PEAK_0235	-950	0.706	background
PEAK_0235	-900	0.878	background
PEAK_0235	-850	0.688	background
PEAK_0235	-800	0.72	background
PEAK_0235	-750	0.454	background
PEAK_0235	-700	0.34	background
PEAK_0235	-650	0.768	background
PEAK_0235	-600	0.755	background
PEAK_0235	-550	0.869	background
PEAK_0235	-500	0.681	background
PEAK_0235	-450	0.922	background
PEAK_0235	-400	0.573	background
PEAK_0235	-350	0.047	background
PEAK_0235	-300	1.011	background
PEAK_0235	-250	0.512	background
PEAK_0235	-200	1.164	background
PEAK_0235	-150	0.975	background
PEAK_0235	-100	0.799	background
PEAK_0235	-50	0.58	background
PEAK_0235	0	0.106	background
PEAK_0235	50	0.67	background
PEAK_0235	100	0.848	background
PEAK_0235	150	1.263	background
PEAK_0235	200	1.311	background
PEAK_0235	250	0.542	background
PEAK_0235	300	0.994	background
PEAK_0235	350	0.891	background
PEAK_0235	400	0.659	background
PEAK_0235	450	0.559	background
PEAK_0235	500	0.991	background
PEAK_0235	550	0.5	background
PEAK_0235	600	0.408	background
PEAK_0235	650	0.384	background
PEAK_0235	700	0.373	background
PEAK_0235	750	0.17	background
PEAK_0235	800	0.925	background
PEAK_0235	850	0.867	background
PEAK_0235	900	1.059	background
PEAK_0235	950	0.916	background
PEAK_0235	1000	0.717	background
PEAK_0236	-1000	0.463	enhancer
PEAK_0236	-950	0.308	enhancer
PEAK_0236	-900	0.682	enhancer
PEAK_0236	-850	0.652	enhancer
PEAK_0236	-800	0.398	enhancer
PEAK_0236	-750	0.893	enhancer
PEAK_0236	-700	1.307	enhancer
PEAK_0236	-650	1.235	enhancer
PEAK_0236	-600	2.049	enhancer
PEAK_0236	-550	2.871	enhancer
PEAK_0236	-500	3.442	enhancer
PEAK_0236	-450	4.205	enhancer
PEAK_0236	-400	4.22	enhancer
PEAK_0236	-350	5.476	enhancer
PEAK_0236	-300	6.22	enhancer
PEAK_0236	-250	6.548	enhancer
PEAK_0236	-200	7.54	enhancer
PEAK_0236	-150	9.451	enhancer
PEAK_0236	-100	9.555	enhancer
PEAK_0236	-50	9.55	enhancer
PEAK_0236	0	9.254	enhancer
PEAK_0236	50	9.629	enhancer
PEAK_0236	100	8.631	enhancer
PEAK_0236	150	8.278	enhancer
PEAK_0236	200	8.275	enhancer
PEAK_0236	250	8.01	enhancer
PEAK_0236	300	6.977	enhancer
PEAK_0236	350	5.58	enhancer
PEAK_0236	400	4.378	enhancer
PEAK_0236	450	3.857	enhancer
PEAK_0236	500	4.325	enhancer
PEAK_0236	550	2.538	enhancer
PEAK_0236	600	2.785	enhancer
PEAK_0236	650	1.98	enhancer
PEAK_0236	700	1.671	enhancer
PEAK_0236	750	0.849	enhancer
PEAK_0236	800	1.231	enhancer
PEAK_0236	850	1.04	enhancer
PEAK_0236	900	0.694	enhancer
PEAK_0236	950	0.854	enhancer
PEAK_0236	1000	0.497	enhancer
PEAK_0237	-1000	0.0	promoter
PEAK_0237	-950	0.789	promoter
PEAK_0237	-900	0.446	promoter
PEAK_0237	-850	0.311	promoter
PEAK_0237	-800	0.063	promoter
PEAK_0237	-750	0.192	promoter
PEAK_0237	-700	0.439	promoter
PEAK_0237	-650	0.0	promoter
PEAK_0237	-600	0.195	promoter
PEAK_0237	-550	0.482	promoter
PEAK_0237	-500	0.257	promoter
PEAK_0237	-450	0.062	promoter
PEAK_0237	-400	0.365	promoter
PEAK_0237	-350	0.481	promoter
PEAK_0237	-300	1.395	promoter
PEAK_0237	-250	2.727	promoter
PEAK_0237	-200	4.0	promoter
PEAK_0237	-150	5.307	promoter
PEAK_0237	-100	8.643	promoter
PEAK_0237	-50	9.765	promoter
PEAK_0237	0	10.619	promoter
PEAK_0237	50	11.294	promoter
PEAK_0237	100	8.152	promoter
PEAK_0237	150	5.246	promoter
PEAK_0237	200	3.874	promoter
PEAK_0237	250	2.418	promoter
PEAK_0237	300	1.526	promoter
PEAK_0237	350	0.509	promoter
PEAK_0237	400	0.793	promoter
PEAK_0237	450	0.26	promoter
PEAK_0237	500	0.59	promoter
PEAK_0237	550	0.199	promoter
PEAK_0237	600	0.64	promoter
PEAK_0237	650	0.337	promoter
PEAK_0237	700	0.131	promoter
PEAK_0237	750	0.088	promoter
PEAK_0237	800	0.424	promoter
PEAK_0237	850	0.237	promoter
PEAK_0237	900	0.163	promoter
PEAK_0237	950	0.0	promoter
PEAK_0237	1000	0.438	promoter
PEAK_0238	-1000	0.82	promoter
PEAK_0238	-950	0.259	promoter
PEAK_0238	-900	0.468	promoter
PEAK_0238	-850	0.288	promoter
PEAK_0238	-800	0.0	promoter
PEAK_0238	-750	0.142	promoter
PEAK_0238	-700	0.403	promoter
PEAK_0238	-650	0.3	promoter
PEAK_0238	-600	0.149	promoter
PEAK_0238	-550	0.113	promoter
PEAK_0238	-500	0.023	promoter
PEAK_0238	-450	0.438	promoter
PEAK_0238	-400	0.135	promoter
PEAK_0238	-350	1.62	promoter
PEAK_0238	-300	2.1	promoter
PEAK_0238	-250	4.585	promoter
PEAK_0238	-200	6.699	promoter
PEAK_0238	-150	9.279	promoter
PEAK_0238	-100	9.713	promoter
PEAK_0238	-50	14.538	promoter
PEAK_0238	0	14.901	promoter
PEAK_0238	50	12.899	promoter
PEAK_0238	100	10.823	promoter
PEAK_0238	150	8.802	promoter
PEAK_0238	200	5.024	promoter
PEAK_0238	250	4.398	promoter
PEAK_0238	300	2.665	promoter
PEAK_0238	350	1.106	promoter
PEAK_0238	400	0.89	promoter
PEAK_0238	450	0.084	promoter
PEAK_0238	500	0.007	promoter
PEAK_0238	550	0.559	promoter
PEAK_0238	600	0.0	promoter
PEAK_0238	650	0.164	promoter
PEAK_0238	700	0.163	promoter
PEAK_0238	750	0.514	promoter
PEAK_0238	800	0.0	promoter
PEAK_0238	850	0.159	promoter
PEAK_0238	900	0.264	promoter
PEAK_0238	950	0.317	promoter
PEAK_0238	1000	0.499	promoter
PEAK_0239	-1000	0.119	promoter
PEAK_0239	-950	0.241	promoter
PEAK_0239	-900	0.245	promoter
PEAK_0239	-850	0.0	promoter
PEAK_0239	-800	0.04	promoter
PEAK_0239	-750	0.371	promoter
PEAK_0239	-700	0.276	promoter
PEAK_0239	-650	0.168	promoter
PEAK_0239	-600	0.385	promoter
PEAK_0239	-550	0.244	promoter
