sample	taxonomy	rel_abundance	Kingdom	Phylum	habitat	name	Riv_vs_Gro	Sed_vs_Soil	sampling_date	lon	lat	city	ctd_temperature_c	ctd_conductivity_us_cm	ctd_do_mg_l	ctd_ph	ctd_turbidity_ntu	ctd_nitrate_mg_l	ctd_doc_mg_l	ctd_depth_m
SRR10070151	Archaea;Archaea;Nanobdellota	0.0004599362659745721	Archaea	Nanobdellota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;4484-113	0.0014455139787772266	Bacteria	4484-113	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Desulfobacterota_D	0.0029567331384079635	Bacteria	Desulfobacterota_D	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Moduliflexota	0.00027924701862741877	Bacteria	Moduliflexota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Electryoneota	0.0003778047899076842	Bacteria	Electryoneota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Oederibacteriota	0.00018068924734715333	Bacteria	Oederibacteriota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Calditrichota	0.0007884621702421235	Bacteria	Calditrichota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Synergistota	0.00029567331384079633	Bacteria	Synergistota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;Vulcanimicrobiota	0.00021354183777390847	Bacteria	Vulcanimicrobiota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Bacteria;Bacteria;ARS69	0.0004106573803344394	Bacteria	ARS69	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10070151	Archaea;Archaea;Asgardarchaeota	0.00022996813298728605	Archaea	Asgardarchaeota	Sediment	SRR10070151-Sediment		Sediment	2023-01-17	9.015	48.5397	Unterjesingen	7.1	880	1.1	7.1	38.7	1.8	11.2	0.4
SRR10102392	Bacteria;Bacteria;Pseudomonadota	0.20090533479159073	Bacteria	Pseudomonadota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Planctomycetota	0.016845910803256776	Bacteria	Planctomycetota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Acidobacteriota	0.2693826710414388	Bacteria	Acidobacteriota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Actinomycetota	0.09474115931461903	Bacteria	Actinomycetota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Myxococcota_A	0.006182403694252036	Bacteria	Myxococcota_A	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Bacteroidota	0.042107181917608455	Bacteria	Bacteroidota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Verrucomicrobiota	0.09645764977518533	Bacteria	Verrucomicrobiota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Methylomirabilota	0.006729250212662535	Bacteria	Methylomirabilota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Patescibacteriota	0.002764612954186414	Bacteria	Patescibacteriota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	;;	0.10470591809454369	Unclassified	Unclassified	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Chloroflexota	0.028405638595212054	Bacteria	Chloroflexota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Bacillota	0.0229219832300401	Bacteria	Bacillota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;	0.02518532020901689	Bacteria	Unclassified	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Desulfobacterota	0.01119516344634828	Bacteria	Desulfobacterota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Myxococcota	0.003919066715275246	Bacteria	Myxococcota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Nitrospirota	0.004253250698748329	Bacteria	Nitrospirota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Archaea;Archaea;Thermoproteota	0.04329201604083121	Archaea	Thermoproteota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Eisenbacteria	0.002293717341110706	Bacteria	Eisenbacteria	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Gemmatimonadota	0.010040709685259448	Bacteria	Gemmatimonadota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Krumholzibacteriota	0.00041013488880787456	Bacteria	Krumholzibacteriota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Cyanobacteriota	0.0019747235387045812	Bacteria	Cyanobacteriota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Armatimonadota	0.0034026005589986633	Bacteria	Armatimonadota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;UBA10199	0.0003038036213391664	Bacteria	UBA10199	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Tectomicrobia	0.0009721715882853323	Bacteria	Tectomicrobia	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Bacteria;Bacteria;Sumerlaeota	0.0003493741645400413	Bacteria	Sumerlaeota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102392	Archaea;Archaea;Methanobacteriota	0.00025823307813829143	Archaea	Methanobacteriota	Soil	SRR10102392-Soil		Soil	2023-01-19	9.0103	48.5586	Poltringen	3.4	310	6.9	6.3	22.1	24.6	18.4	0.2
SRR10102393	Bacteria;Bacteria;Pseudomonadota	0.19303694017652828	Bacteria	Pseudomonadota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Planctomycetota	0.016835567178816607	Bacteria	Planctomycetota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Acidobacteriota	0.23306908575787294	Bacteria	Acidobacteriota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Actinomycetota	0.0998556173041299	Bacteria	Actinomycetota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Myxococcota_A	0.005530129672006103	Bacteria	Myxococcota_A	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Bacteroidota	0.03409338563800807	Bacteria	Bacteroidota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Verrucomicrobiota	0.09907921978860194	Bacteria	Verrucomicrobiota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Methylomirabilota	0.006633431404598452	Bacteria	Methylomirabilota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Patescibacteriota	0.0011441647597254005	Bacteria	Patescibacteriota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	;;	0.1301214994006756	Unclassified	Unclassified	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Chloroflexota	0.029625694671461263	Bacteria	Chloroflexota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Bacillota	0.02790944753187316	Bacteria	Bacillota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;	0.029639315680505613	Bacteria	Unclassified	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Desulfobacterota	0.011319058515854855	Bacteria	Desulfobacterota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Myxococcota	0.004345101885147652	Bacteria	Myxococcota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Nitrospirota	0.005761686825760053	Bacteria	Nitrospirota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Archaea;Archaea;Thermoproteota	0.05733082706766917	Archaea	Thermoproteota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Eisenbacteria	0.0015936580581889506	Bacteria	Eisenbacteria	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Gemmatimonadota	0.007886564236678653	Bacteria	Gemmatimonadota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Krumholzibacteriota	0.00019069412662090009	Bacteria	Krumholzibacteriota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Cyanobacteriota	0.00034052522610875016	Bacteria	Cyanobacteriota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Armatimonadota	0.002560749700337801	Bacteria	Armatimonadota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Hydrogenedentota	0.00002724201808870001	Bacteria	Hydrogenedentota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;UBA10199	0.00017707311757655006	Bacteria	UBA10199	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Tectomicrobia	0.0010624387054593003	Bacteria	Tectomicrobia	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Bacteria;Bacteria;Sumerlaeota	0.0006265664160401002	Bacteria	Sumerlaeota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102393	Archaea;Archaea;Methanobacteriota	0.00020431513566525008	Archaea	Methanobacteriota	Soil	SRR10102393-Soil		Soil	2023-01-21	9.011	48.5592	Poltringen	3.1	295	7.2	6.1	25.8	27.9	21.2	0.2
SRR10102394	Bacteria;Bacteria;Pseudomonadota	0.19530937087418968	Bacteria	Pseudomonadota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Planctomycetota	0.017148536588983992	Bacteria	Planctomycetota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Acidobacteriota	0.2153357760602869	Bacteria	Acidobacteriota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Actinomycetota	0.12392636216641201	Bacteria	Actinomycetota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Myxococcota_A	0.007995727700226966	Bacteria	Myxococcota_A	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Bacteroidota	0.0325021138983252	Bacteria	Bacteroidota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Verrucomicrobiota	0.10134844461586388	Bacteria	Verrucomicrobiota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Methylomirabilota	0.005607393452107223	Bacteria	Methylomirabilota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Patescibacteriota	0.0013350936790731483	Bacteria	Patescibacteriota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	;;	0.11661301567993354	Unclassified	Unclassified	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Chloroflexota	0.03444541692008723	Bacteria	Chloroflexota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Bacillota	0.03276913263413983	Bacteria	Bacillota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;	0.028927029713251548	Bacteria	Unclassified	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Desulfobacterota	0.009523668244055124	Bacteria	Desulfobacterota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Myxococcota	0.00479150287045141	Bacteria	Myxococcota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Nitrospirota	0.004509649760424857	Bacteria	Nitrospirota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Archaea;Archaea;Thermoproteota	0.05463500022251561	Archaea	Thermoproteota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Eisenbacteria	0.001023571820622747	Bacteria	Eisenbacteria	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Gemmatimonadota	0.007565530848081174	Bacteria	Gemmatimonadota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Krumholzibacteriota	0.0002076812389669342	Bacteria	Krumholzibacteriota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Cyanobacteriota	0.0002521843616027058	Bacteria	Cyanobacteriota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Armatimonadota	0.002625684235510525	Bacteria	Armatimonadota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;UBA10199	0.00007417187105961935	Bacteria	UBA10199	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Tectomicrobia	0.0009048968269273561	Bacteria	Tectomicrobia	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Bacteria;Bacteria;Sumerlaeota	0.00045986560056964	Bacteria	Sumerlaeota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
SRR10102394	Archaea;Archaea;Methanobacteriota	0.00016317811633116257	Archaea	Methanobacteriota	Soil	SRR10102394-Soil		Soil	2023-01-23	8.9981	48.5736	Reusten	3.7	328	6.6	6.5	19.4	22.3	16.7	0.15
